ID,GROUP,SITE,RAION,OBLAST,MOUND,GRAVE,NAME,INTERMENT,SEX,AGE,GRAVE_TYPE,SHAFT,GANGWAY,STEPS,DROMOS,ENTRANCE_SCREEN,BOARDS,ORGANIC_LINING,BODY_POSITION,LEG_POSITION,OCHRE,CHARCOAL,CHALK,FIRE,MASK,TAR,ANIMAL_BONES,AXE_HAMMER,MACEHEAD,ARROWHEAD,SPEARHEAD,BOW,BRONZE_KNIFE,BOLA,WOODEN_JAVELIN,POLISHING_PLATE,ARROW_STRAIGHTENER,AWL,GRINDSTONE,SCRAPER,PUNCH,HAMMERSTONE,PERFORATOR,CASTING_MOULD,TUYERE,DIGGING_TOOL,ADZE,MELTING_POT,FLINT_KNIFE,WOODEN_CUP,WOODEN_BOWL,POTTERY,BODY_ORNAMENT
463,Molochna,Akkermen I,Vasylievka,Zaporozhe,17,3,Akkermen I 17/3,single,male,adult,NA,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
464,Molochna,Akkermen I,Vasylievka,Zaporozhe,17,4,Akkermen I 17/4,single,male,adult,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
465,Molochna,Akkermen I,Vasylievka,Zaporozhe,18,2,Akkermen I 18/2,single,NA,adult,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,Molochna,Akkermen I,Vasylievka,Zaporozhe,18,3,Akkermen I 18/3,twin,NA,NA,3,3,0,1,1,0,0,1,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467,Molochna,Akkermen I,Vasylievka,Zaporozhe,19,1,Akkermen I 19/1,collective,NA,NA,2,2,0,1,1,1,0,0,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
468,Molochna,Akkermen I,Vasylievka,Zaporozhe,20,1,Akkermen I 20/1,single,NA,NA,NA,NA,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
469,Molochna,Akkermen I,Vasylievka,Zaporozhe,20,2,Akkermen I 20/2,single,NA,NA,NA,NA,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
470,Molochna,Akkermen I,Vasylievka,Zaporozhe,20,5,Akkermen I 20/5,single,male,adult,NA,NA,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,Molochna,Akkermen II,Vasylievka,Zaporozhe,2,1,Akkermen II 2/1,single,NA,NA,NA,NA,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Molochna,Akkermen II,Vasylievka,Zaporozhe,2,2,Akkermen II 2/2,single,NA,juvenile,NA,NA,0,0,0,0,0,1,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,Molochna,Akkermen II,Vasylievka,Zaporozhe,2,4,Akkermen II 2/4,single,NA,adult,NA,NA,0,0,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,Molochna,Akkermen II,Vasylievka,Zaporozhe,3,6,Akkermen II 3/6,single,NA,juvenile,NA,NA,0,0,0,0,0,1,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Molochna,Akkermen II,Vasylievka,Zaporozhe,4,1,Akkermen II 4/1,single,NA,adult,NA,NA,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
476,Molochna,Dolina,Vasylievka,Zaporozhe,*,5,Dolina */5,single,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Molochna,Novo-Pilipvika,Vasylievka,Zaporozhe,1,5,Novo-Pilipvika 1/5,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
478,Molochna,Novo-Pilipvika,Vasylievka,Zaporozhe,1,17,Novo-Pilipvika 1/17,single,NA,adult,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Molochna,Novo-Pilipvika,Vasylievka,Zaporozhe,3,11,Novo-Pilipvika 3/11,single,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,Molochna,Novo-Pilipvika,Vasylievka,Zaporozhe,4,3,Novo-Pilipvika 4/3,single,NA,adult,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
481,Molochna,Troiskie,Vasylievka,Zaporozhe,2,3,Troiskie 2/3,single,female,adult,2,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
482,Molochna,Troiskie,Vasylievka,Zaporozhe,2,26,Troiskie 2/26,single,male,adult,2,4,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Molochna,Troiskie,Vasylievka,Zaporozhe,3,1,Troiskie 3/1,single,male,adult,2,2,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,Molochna,Troiskie,Vasylievka,Zaporozhe,3,9,Troiskie 3/9,collective,NA,NA,2,2,0,0,1,0,0,1,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
485,Molochna,Troiskie,Vasylievka,Zaporozhe,3,11,Troiskie 3/11,twin,NA,NA,2,2,0,1,1,1,0,1,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,Molochna,Troiskie,Vasylievka,Zaporozhe,3,28,Troiskie 3/28,twin,NA,NA,2,2,0,1,0,0,0,0,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Molochna,Troiskie,Vasylievka,Zaporozhe,4,20,Troiskie 4/20,single,NA,adult,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,Molochna,Troiskie,Vasylievka,Zaporozhe,4,22,Troiskie 4/22,single,male,adult,2,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Molochna,Troiskie,Vasylievka,Zaporozhe,4,24,Troiskie 4/24,single,male,adult,1,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,Molochna,Veliki Tokmak,Vasylievka,Zaporozhe,1,1,Veliki Tokmak 1/1,single,female,adult,2,5,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
491,Molochna,Veliki Tokmak,Vasylievka,Zaporozhe,1,"2,3","Veliki Tokmak 1/2,3",single,NA,NA,2,1,0,0,0,0,0,1,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,Molochna,Veliki Tokmak,Vasylievka,Zaporozhe,1,6,Veliki Tokmak 1/6,single,NA,adult,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
493,Molochna,Veliki Tokmak,Vasylievka,Zaporozhe,1,9,Veliki Tokmak 1/9,single,male,adult,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,Molochna,Veliki Tokmak,Vasylievka,Zaporozhe,1,10,Veliki Tokmak 1/10,single,male,adult,2,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,Molochna,Veliki Tokmak,Vasylievka,Zaporozhe,1,18,Veliki Tokmak 1/18,single,NA,adult,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,Molochna,Veliki Tokmak,Vasylievka,Zaporozhe,2,1,Veliki Tokmak 2/1,single,NA,adult,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
497,Molochna,Veliki Tokmak,Vasylievka,Zaporozhe,2,2,Veliki Tokmak 2/2,single,NA,adult,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,Molochna,Veliki Tokmak,Vasylievka,Zaporozhe,2,5,Veliki Tokmak 2/5,single,male,adult,2,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
499,Molochna,Veliki Tokmak,Vasylievka,Zaporozhe,2,10,Veliki Tokmak 2/10,single,NA,juvenile,2,5,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Molochna,Veliki Tokmak,Vasylievka,Zaporozhe,2,13,Veliki Tokmak 2/13,single,male,adult,2,5,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
501,Molochna,Veliki Tokmak,Vasylievka,Zaporozhe,2,21,Veliki Tokmak 2/21,single,NA,adult,2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,Molochna,Zamozhne,Vasylievka,Zaporozhe,1,3,Zamozhne 1/3,single,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,Molochna,Zamozhne,Vasylievka,Zaporozhe,2,7,Zamozhne 2/7,single,NA,adult,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
504,Molochna,Zamozhne,Vasylievka,Zaporozhe,2,8,Zamozhne 2/8,single,NA,adult,NA,NA,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,Molochna,Zamozhne,Vasylievka,Zaporozhe,2,9,Zamozhne 2/9,single,NA,adult,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
506,Molochna,Zamozhne,Vasylievka,Zaporozhe,3,3,Zamozhne 3/3,single,NA,adult,3,3,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Molochna,Zamozhne,Vasylievka,Zaporozhe,3,4,Zamozhne 3/4,single,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
508,Molochna,Zamozhne,Vasylievka,Zaporozhe,4,1,Zamozhne 4/1,single,NA,juvenile,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
509,Molochna,Zamozhne,Vasylievka,Zaporozhe,4,5,Zamozhne 4/5,single,NA,adult,2,4,0,1,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Molochna,Zamozhne,Vasylievka,Zaporozhe,4,6,Zamozhne 4/6,single,NA,juvenile,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Molochna,Zamozhne,Vasylievka,Zaporozhe,4,7,Zamozhne 4/7,twin,NA,NA,2,4,0,1,1,0,0,0,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Molochna,Zamozhne,Vasylievka,Zaporozhe,5,1,Zamozhne 5/1,single,NA,adult,2,2,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Molochna,Zamozhne,Vasylievka,Zaporozhe,5,2,Zamozhne 5/2,single,male,adult,2,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
514,Molochna,Zamozhne,Vasylievka,Zaporozhe,5,4,Zamozhne 5/4,twin,NA,NA,2,1,0,0,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
515,Molochna,Zamozhne,Vasylievka,Zaporozhe,5,5,Zamozhne 5/5,single,male,adult,2,4,0,1,0,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,Molochna,Zamozhne,Vasylievka,Zaporozhe,5,6,Zamozhne 5/6,single,NA,adult,2,5,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Molochna,Zamozhne,Vasylievka,Zaporozhe,5,7,Zamozhne 5/7,single,male,adult,NA,NA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
518,Molochna,Zamozhne,Vasylievka,Zaporozhe,6,2,Zamozhne 6/2,single,female,adult,NA,NA,0,0,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Molochna,Zamozhne,Vasylievka,Zaporozhe,6,3,Zamozhne 6/3,single,male,adult,NA,NA,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
520,Molochna,Zamozhne,Vasylievka,Zaporozhe,7,1,Zamozhne 7/1,single,NA,juvenile,2,2,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,Molochna,Zamozhne,Vasylievka,Zaporozhe,7,2,Zamozhne 7/2,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
522,Molochna,Zamozhne,Vasylievka,Zaporozhe,7,3,Zamozhne 7/3,single,NA,juvenile,2,1,0,0,1,3,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Molochna,Zamozhne,Vasylievka,Zaporozhe,7,5,Zamozhne 7/5,single,NA,NA,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Molochna,Zamozhne,Vasylievka,Zaporozhe,8,0,Zamozhne 8/0,single,NA,adult,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
525,Orel-Samara,Aleksandrovka,Novomoskovsk,Dnepropetrovsk,2,3,Aleksandrovka 2/3,single,NA,adult,2,4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
526,Orel-Samara,Aleksandrovka,Novomoskovsk,Dnepropetrovsk,2,4,Aleksandrovka 2/4,single,NA,adult,2,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Orel-Samara,Aleksandrovka,Novomoskovsk,Dnepropetrovsk,2,6,Aleksandrovka 2/6,single,NA,adult,2,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
528,Orel-Samara,Aleksandrovka,Novomoskovsk,Dnepropetrovsk,2,7,Aleksandrovka 2/7,single,NA,juvenile,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
529,Orel-Samara,Aleksandrovka,Novomoskovsk,Dnepropetrovsk,9,4,Aleksandrovka 9/4,single,NA,juvenile,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,3,6,Blagodatnoe IV 3/6,single,NA,juvenile,2,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,3,10,Blagodatnoe IV 3/10,single,NA,adult,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,4,4,Blagodatnoe IV 4/4,single,NA,adult,2,4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
533,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,5,6,Blagodatnoe IV 5/6,single,NA,adult,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
534,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,10,2,Blagodatnoe IV 10/2,single,NA,adult,2,2,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
535,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,10,5,Blagodatnoe IV 10/5,single,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,12,1,Blagodatnoe IV 12/1,single,NA,adult,2,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,13,4,Blagodatnoe IV 13/4,single,NA,adult,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,13,6,Blagodatnoe IV 13/6,collective,NA,NA,2,5,0,1,1,0,0,1,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
539,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,13,7,Blagodatnoe IV 13/7,single,NA,adult,2,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
540,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,13,11,Blagodatnoe IV 13/11,single,NA,adult,2,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
541,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,13,12,Blagodatnoe IV 13/12,single,NA,adult,3,3,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
542,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,13,14,Blagodatnoe IV 13/14,cenotaph,NA,NA,2,1,0,1,0,0,0,1,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
543,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,13,15,Blagodatnoe IV 13/15,single,NA,adult,NA,NA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
544,Orel-Samara,Blagodatnoe IV,Pavlograd,Dnepropetrovsk,13,16,Blagodatnoe IV 13/16,single,NA,adult,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
545,Orel-Samara,Blagodatnoe V,Pavlograd,Dnepropetrovsk,3,3,Blagodatnoe V 3/3,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Orel-Samara,Blagodatnoe V,Pavlograd,Dnepropetrovsk,7,6,Blagodatnoe V 7/6,cenotaph,NA,NA,2,1,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
547,Orel-Samara,Blagodatnoe V,Pavlograd,Dnepropetrovsk,10,4,Blagodatnoe V 10/4,single,NA,juvenile,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
548,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,1,1,Buzovka 1/1,single,NA,adult,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,1,2,Buzovka 1/2,single,NA,adult,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,1,3,Buzovka 1/3,single,NA,NA,2,1,0,1,1,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,1,4,Buzovka 1/4,single,NA,adult,NA,NA,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,1,5,Buzovka 1/5,single,NA,adult,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
553,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,1,7,Buzovka 1/7,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
554,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,2,4,Buzovka 2/4,cenotaph,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,2,5,Buzovka 2/5,single,NA,juvenile,2,1,0,1,1,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
556,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,2,10,Buzovka 2/10,single,NA,juvenile,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
